date,hospital_id,ward_code,wait_per_triage,age,bed_impact_score,arrival_source_ambulance,arrival_source_referral,arrival_source_self,arrival_source_transfer,outcome_death,outcome_discharged,outcome_readmit_30d,outcome_transferred,outcome_unknown,sex_F,sex_M,sex_X,base_beds,effective_capacity,admissions,staffing_index,discharge_rate_per_bed,occupancy_lag1,occupancy_lag7,overflow_lag1,overflow_lag7,discharges_lag1,discharges_lag7,admission_rate_per_bed_lag1,admission_rate_per_bed_lag7,avg_wait_minutes_lag1,avg_wait_minutes_lag7,occupancy_rate_lag1,occupancy_rate_lag7
2024-06-05,5,ICU,29.0,56.375,31.5,1,2,4,1,1,7,0,0,0,4,4,0,20,23,9,1.021,0.35,23.0,23.0,7.0,6.0,5.0,7.0,0.45,0.5,180.0,137.0,1.0,1.0
2024-06-05,5,MED,37.333333333333336,57.125,14.25,2,1,3,2,0,8,0,0,0,5,3,0,50,58,25,0.987,0.36,58.0,58.0,23.0,12.0,19.0,24.0,0.68,0.56,173.0,156.0,1.0,1.0
2024-06-06,1,ED,71.84166666666667,47.333333333333336,0.0,4,3,5,0,0,11,0,1,0,6,6,0,30,34,62,1.042,1.1,34.0,34.0,21.0,21.0,32.0,33.0,1.633,1.667,185.0,222.0,1.0,1.0
2024-06-06,1,ICU,44.333333333333336,57.285714285714285,21.857142857142858,0,0,7,0,0,7,0,0,0,6,1,0,20,23,7,1.006,0.25,23.0,23.0,6.0,9.0,7.0,3.0,0.5,0.45,161.0,194.0,1.0,1.0
2024-06-06,1,MED,58.0,60.125,12.75,2,0,6,0,0,8,0,0,0,3,5,0,50,58,23,0.972,0.28,58.0,58.0,19.0,12.0,25.0,28.0,0.72,0.7,122.0,142.0,1.0,1.0
2024-06-06,1,SURG,51.666666666666664,46.25,13.5,1,2,3,2,0,8,0,0,0,3,5,0,40,46,20,1.036,0.45,46.0,46.0,13.0,16.0,11.0,17.0,0.45,0.675,183.0,171.0,1.0,1.0
2024-06-06,2,ED,49.166666666666664,52.0,0.0,0,1,11,0,0,12,0,0,0,7,5,0,30,34,53,1.034,1.1,34.0,34.0,42.0,38.0,28.0,32.0,2.233,2.2,299.0,264.0,1.0,1.0
2024-06-06,2,ICU,63.333333333333336,64.75,16.5,0,1,7,0,1,7,0,0,0,4,4,0,20,23,10,0.971,0.15,23.0,23.0,7.0,3.0,8.0,7.0,0.6,0.35,185.0,149.0,1.0,1.0
2024-06-06,2,MED,54.666666666666664,52.625,10.875,3,1,3,1,0,8,0,0,0,4,4,0,50,58,36,1.008,0.38,58.0,58.0,32.0,21.0,14.0,22.0,0.76,0.7,202.0,158.0,1.0,1.0
2024-06-06,2,SURG,78.33333333333333,51.875,9.75,1,3,4,0,0,7,1,0,0,3,5,0,40,46,21,1.038,0.45,46.0,46.0,7.0,10.0,14.0,19.0,0.525,0.575,126.0,147.0,1.0,1.0
2024-06-06,3,ED,64.39999999999999,54.333333333333336,0.0,3,2,6,1,0,10,0,2,0,8,4,0,30,34,47,0.974,1.1,34.0,34.0,28.0,23.0,33.0,28.0,1.933,1.567,205.0,274.0,1.0,1.0
2024-06-06,3,ICU,29.0,57.25,15.0,2,1,1,0,0,4,0,0,0,3,1,0,20,23,7,1.043,0.35,23.0,23.0,11.0,9.0,3.0,4.0,0.55,0.5,201.0,142.0,1.0,1.0
2024-06-06,3,MED,71.33333333333333,61.25,9.375,1,1,6,0,0,8,0,0,0,5,3,0,50,58,35,1.031,0.4,58.0,58.0,34.0,31.0,15.0,15.0,0.82,0.76,171.0,115.0,1.0,1.0
2024-06-06,4,ICU,32.333333333333336,58.25,18.0,1,2,4,1,0,8,0,0,0,3,5,0,20,23,9,0.993,0.3,23.0,23.0,1.0,14.0,9.0,4.0,0.325,0.75,89.0,210.0,0.95,1.0
2024-06-06,4,MED,63.333333333333336,61.875,10.125,3,1,4,0,0,6,2,0,0,4,4,0,50,58,31,0.996,0.34,52.0,58.0,2.0,18.0,25.0,28.0,0.38,0.76,126.0,208.0,0.935,1.0
2024-06-06,4,SURG,70.33333333333333,63.625,11.25,2,0,6,0,0,7,1,0,0,3,5,0,40,46,22,0.989,0.475,46.0,45.0,8.0,5.0,14.0,15.0,0.55,0.35,164.0,113.0,1.0,0.978
2024-06-06,5,ED,67.58194444444445,52.0,0.0,2,1,6,3,0,12,0,0,0,7,5,0,30,34,48,0.915,1.033,34.0,34.0,23.0,27.0,30.0,31.0,1.633,1.8,246.0,179.0,1.0,1.0
2024-06-06,5,ICU,85.33333333333333,57.375,26.25,2,0,6,0,0,8,0,0,0,5,3,0,20,23,14,0.982,0.45,23.0,23.0,5.0,12.0,7.0,6.0,0.45,0.75,120.0,228.0,1.0,1.0
2024-06-06,5,MED,47.0,66.0,11.25,0,2,6,0,0,8,0,0,0,6,2,0,50,58,29,0.992,0.48,58.0,58.0,15.0,9.0,18.0,25.0,0.5,0.52,163.0,170.0,1.0,1.0
2024-06-07,1,ED,68.32222222222222,60.0,0.0,4,5,2,1,0,11,0,1,0,5,7,0,30,34,41,0.996,1.067,34.0,34.0,33.0,19.0,33.0,32.0,2.067,1.567,243.0,203.0,1.0,1.0
2024-06-07,1,ICU,97.66666666666667,51.625,25.5,1,0,7,0,0,8,0,0,0,3,5,0,20,23,11,0.981,0.35,23.0,23.0,5.0,3.0,5.0,7.0,0.35,0.35,140.0,98.0,1.0,1.0
2024-06-07,1,MED,65.33333333333333,69.75,16.5,2,1,5,0,0,8,0,0,0,3,5,0,50,58,25,0.963,0.54,58.0,58.0,17.0,40.0,14.0,17.0,0.46,0.98,165.0,228.0,1.0,1.0
2024-06-07,1,SURG,34.333333333333336,60.625,12.375,2,1,5,0,0,8,0,0,0,2,6,0,40,46,19,0.989,0.575,46.0,46.0,8.0,11.0,18.0,15.0,0.5,0.5,138.0,159.0,1.0,1.0
2024-06-07,2,ED,94.54166666666667,50.083333333333336,0.0,3,1,8,0,0,12,0,0,0,5,7,0,30,34,50,0.995,1.0,34.0,34.0,24.0,11.0,33.0,33.0,1.767,1.333,157.0,169.0,1.0,1.0
2024-06-07,2,ICU,59.333333333333336,55.75,27.75,2,2,3,1,0,8,0,0,0,5,3,0,20,23,14,0.928,0.4,23.0,23.0,10.0,10.0,3.0,5.0,0.5,0.6,198.0,206.0,1.0,1.0
2024-06-07,2,MED,63.666666666666664,49.25,14.25,3,2,3,0,0,7,1,0,0,6,2,0,50,58,32,0.928,0.38,58.0,58.0,25.0,24.0,19.0,20.0,0.72,0.72,154.0,120.0,1.0,1.0
2024-06-07,2,SURG,36.0,58.75,8.25,1,1,6,0,0,8,0,0,0,2,6,0,40,46,14,1.017,0.45,46.0,46.0,9.0,14.0,18.0,16.0,0.525,0.6,185.0,97.0,1.0,1.0
2024-06-07,3,ED,78.05,56.916666666666664,0.0,3,0,8,1,0,9,0,3,0,7,5,0,30,34,62,1.042,1.1,34.0,34.0,17.0,20.0,33.0,33.0,1.567,1.667,170.0,205.0,1.0,1.0
2024-06-07,3,ICU,30.666666666666668,46.666666666666664,18.0,1,1,4,0,0,6,0,0,0,2,4,0,20,23,7,1.043,0.2,23.0,23.0,1.0,12.0,7.0,3.0,0.325,0.55,89.0,246.0,1.0,1.0
2024-06-07,3,MED,81.33333333333333,60.125,10.5,2,1,5,0,0,8,0,0,0,5,3,0,50,58,28,1.022,0.28,58.0,58.0,23.0,42.0,20.0,17.0,0.7,1.02,157.0,189.0,1.0,1.0
2024-06-07,4,ICU,38.0,52.5,24.75,0,2,6,0,1,7,0,0,0,2,6,0,20,23,13,0.988,0.15,23.0,23.0,2.0,13.0,6.0,4.0,0.45,0.7,119.0,184.0,0.957,1.0
2024-06-07,4,MED,34.333333333333336,65.375,13.875,3,0,4,1,0,7,1,0,0,6,2,0,50,58,24,1.005,0.36,58.0,58.0,16.0,32.0,17.0,15.0,0.62,0.78,177.0,219.0,1.0,1.0
2024-06-07,4,SURG,29.0,51.5,15.375,3,0,4,1,0,7,1,0,0,3,5,0,40,40,9,1.014,0.475,46.0,46.0,9.0,7.0,19.0,19.0,0.55,0.525,169.0,89.0,1.0,1.0
2024-06-07,5,ED,62.541666666666664,56.416666666666664,0.0,2,1,7,2,0,11,0,1,0,3,9,0,30,34,42,0.937,1.067,34.0,34.0,21.0,24.0,31.0,32.0,1.6,1.733,224.0,222.0,1.0,1.0
2024-06-07,5,ICU,61.333333333333336,51.125,21.75,2,2,4,0,0,8,0,0,0,4,4,0,20,23,9,0.994,0.2,23.0,23.0,8.0,4.0,9.0,9.0,0.7,0.5,200.0,148.0,1.0,1.0
2024-06-07,5,MED,59.333333333333336,62.75,10.875,2,1,5,0,0,7,1,0,0,4,4,0,50,58,41,1.012,0.36,58.0,58.0,13.0,19.0,24.0,26.0,0.58,0.74,145.0,175.0,1.0,1.0
2024-06-08,1,ED,78.97500000000001,50.416666666666664,0.0,2,2,6,2,0,12,0,0,0,8,4,0,30,34,61,0.909,1.067,34.0,34.0,13.0,25.0,32.0,32.0,1.367,1.767,144.0,217.0,1.0,1.0
2024-06-08,1,ICU,51.333333333333336,57.0,14.625,2,2,4,0,2,6,0,0,0,5,3,0,20,23,9,0.955,0.25,23.0,23.0,7.0,5.0,7.0,3.0,0.55,0.325,235.0,151.0,1.0,1.0
2024-06-08,1,MED,71.66666666666667,54.0,8.25,0,0,8,0,0,8,0,0,0,3,5,0,50,58,27,0.961,0.34,56.0,58.0,6.0,9.0,27.0,20.0,0.5,0.42,175.0,154.0,0.966,1.0
2024-06-08,1,SURG,29.0,44.875,15.0,1,2,5,0,0,8,0,0,0,5,3,0,40,40,14,0.919,0.4,42.0,41.0,2.0,1.0,23.0,18.0,0.475,0.325,94.0,135.0,0.935,0.935
2024-06-08,2,ED,45.57361111111111,60.166666666666664,0.0,2,1,9,0,0,10,0,2,0,8,4,0,30,34,53,0.909,1.0,34.0,34.0,24.0,19.0,30.0,33.0,1.667,1.6,253.0,235.0,1.0,1.0
2024-06-08,2,ICU,74.33333333333333,57.2,18.6,0,3,2,0,0,5,0,0,0,3,2,0,20,23,7,0.915,0.15,23.0,23.0,9.0,4.0,8.0,7.0,0.7,0.4,203.0,89.0,1.0,1.0
2024-06-08,2,MED,42.666666666666664,47.5,10.875,1,1,6,0,0,7,1,0,0,2,6,0,50,58,27,0.959,0.36,58.0,58.0,21.0,12.0,19.0,23.0,0.64,0.54,172.0,175.0,1.0,1.0
2024-06-08,2,SURG,29.0,54.375,10.875,2,0,5,1,0,8,0,0,0,3,5,0,40,40,14,0.915,0.5,42.0,46.0,2.0,9.0,18.0,18.0,0.35,0.525,95.0,203.0,0.935,1.0
2024-06-08,3,ED,89.33888888888889,52.666666666666664,0.0,1,1,8,2,0,12,0,0,0,6,6,0,30,34,52,0.909,1.033,34.0,34.0,33.0,9.0,33.0,33.0,2.067,1.267,240.0,196.0,1.0,1.0
2024-06-08,3,ICU,78.33333333333333,60.375,21.375,1,1,5,1,0,8,0,0,0,6,2,0,20,23,12,0.939,0.2,23.0,23.0,2.0,6.0,4.0,3.0,0.325,0.325,142.0,188.0,0.957,1.0
2024-06-08,3,MED,100.66666666666667,59.875,14.625,3,0,5,0,0,7,1,0,0,2,6,0,50,58,21,0.927,0.26,58.0,57.0,22.0,7.0,14.0,19.0,0.56,0.36,197.0,122.0,1.0,0.983
2024-06-08,4,ICU,61.333333333333336,55.125,21.375,1,4,2,1,0,8,0,0,0,3,5,0,20,23,8,0.959,0.3,23.0,23.0,12.0,4.0,3.0,6.0,0.65,0.35,137.0,151.0,1.0,1.0
2024-06-08,4,MED,48.666666666666664,69.375,12.75,1,2,5,0,0,6,2,0,0,5,3,0,50,58,29,1.009,0.52,58.0,58.0,14.0,20.0,18.0,22.0,0.48,0.68,127.0,106.0,1.0,1.0
2024-06-08,4,SURG,29.0,50.625,13.125,2,2,3,1,0,8,0,0,0,4,4,0,40,40,17,0.929,0.575,36.0,46.0,1.0,6.0,19.0,15.0,0.325,0.375,89.0,196.0,0.935,1.0
2024-06-08,5,ED,83.39027777777778,53.666666666666664,0.0,0,5,7,0,0,12,0,0,0,5,7,0,30,34,38,0.96,1.0,34.0,34.0,14.0,23.0,32.0,32.0,1.4,1.7,197.0,251.0,1.0,1.0
2024-06-08,5,ICU,33.666666666666664,51.714285714285715,26.142857142857142,1,0,6,0,0,7,0,0,0,4,3,0,20,23,7,0.93,0.4,23.0,23.0,8.0,8.0,4.0,3.0,0.45,0.4,202.0,144.0,1.0,1.0
2024-06-08,5,MED,50.333333333333336,57.0,13.875,2,2,2,2,0,8,0,0,0,6,2,0,50,58,22,0.926,0.52,58.0,58.0,31.0,24.0,18.0,21.0,0.82,0.74,166.0,164.0,1.0,1.0
2024-06-09,1,ED,46.354166666666664,52.416666666666664,0.0,2,1,8,1,0,12,0,0,0,7,5,0,30,34,32,0.925,1.0,34.0,34.0,33.0,16.0,32.0,33.0,2.033,1.5,299.0,178.0,1.0,1.0
2024-06-09,1,ICU,80.0,50.625,16.125,3,0,5,0,0,8,0,0,0,4,4,0,20,23,11,0.925,0.3,23.0,23.0,7.0,3.0,5.0,5.0,0.45,0.325,161.0,151.0,1.0,1.0
2024-06-09,1,MED,62.0,67.75,12.375,1,3,4,0,0,8,0,0,0,3,5,0,50,58,22,0.954,0.3,58.0,55.0,16.0,5.0,17.0,21.0,0.54,0.36,188.0,120.0,1.0,0.948
2024-06-09,1,SURG,29.0,61.625,10.5,1,1,5,1,0,7,1,0,0,6,2,0,40,40,20,0.923,0.5,40.0,46.0,1.0,7.0,16.0,16.0,0.35,0.55,89.0,133.0,1.0,1.0
2024-06-09,2,ED,88.6111111111111,59.166666666666664,0.0,1,2,8,1,0,11,0,1,0,3,9,0,30,34,53,0.909,0.933,34.0,34.0,27.0,28.0,30.0,28.0,1.767,1.733,187.0,246.0,1.0,1.0
2024-06-09,2,ICU,89.66666666666667,44.125,17.625,3,2,3,0,0,8,0,0,0,3,5,0,20,23,9,0.957,0.15,23.0,23.0,6.0,6.0,3.0,5.0,0.325,0.4,168.0,127.0,1.0,1.0
2024-06-09,2,MED,90.0,62.375,11.625,3,1,4,0,0,8,0,0,0,4,4,0,50,58,38,0.943,0.52,58.0,58.0,17.0,28.0,18.0,15.0,0.54,0.7,163.0,178.0,1.0,1.0
2024-06-09,2,SURG,36.333333333333336,60.75,8.25,2,3,2,1,0,7,1,0,0,1,7,0,40,46,17,0.965,0.3,36.0,45.0,1.0,5.0,20.0,14.0,0.35,0.325,89.0,168.0,0.935,0.978
2024-06-09,3,ED,56.270833333333336,55.75,0.0,2,0,10,0,0,12,0,0,0,5,7,0,30,34,48,0.935,0.9,34.0,34.0,25.0,11.0,31.0,31.0,1.733,1.267,250.0,166.0,1.0,1.0
2024-06-09,3,ICU,29.0,35.25,9.75,2,1,1,0,0,4,0,0,0,2,2,0,20,23,7,0.949,0.4,23.0,23.0,10.0,10.0,4.0,3.0,0.6,0.5,182.0,156.0,1.0,1.0
2024-06-09,3,MED,65.33333333333333,57.625,12.75,4,0,4,0,0,8,0,0,0,4,4,0,50,58,26,0.909,0.34,58.0,58.0,16.0,10.0,13.0,19.0,0.42,0.44,197.0,89.0,1.0,1.0
2024-06-09,4,ICU,29.0,57.875,22.5,1,0,7,0,1,7,0,0,0,4,4,0,20,23,9,0.944,0.3,23.0,23.0,5.0,14.0,6.0,3.0,0.4,0.55,152.0,223.0,1.0,1.0
2024-06-09,4,MED,55.0,68.5,15.375,2,0,6,0,0,8,0,0,0,3,5,0,50,58,13,0.962,0.4,58.0,58.0,11.0,17.0,26.0,20.0,0.58,0.58,144.0,166.0,1.0,1.0
2024-06-09,4,SURG,29.0,58.0,9.0,3,0,4,1,0,7,1,0,0,5,3,0,40,40,17,0.925,0.35,30.0,41.0,1.0,1.0,23.0,20.0,0.425,0.375,89.0,91.0,0.935,0.935
2024-06-09,5,ED,70.79166666666667,60.25,0.0,4,1,7,0,0,11,0,1,0,5,7,0,30,34,48,0.924,1.1,34.0,34.0,12.0,28.0,30.0,29.0,1.267,1.767,224.0,279.0,1.0,1.0
2024-06-09,5,ICU,30.666666666666668,48.875,13.125,1,2,4,1,0,8,0,0,0,3,5,0,20,23,8,0.962,0.2,23.0,23.0,2.0,2.0,8.0,6.0,0.35,0.325,122.0,161.0,0.957,0.957
2024-06-09,5,MED,70.66666666666667,64.5,9.375,2,2,4,0,0,6,2,0,0,4,4,0,50,58,29,0.909,0.4,54.0,58.0,4.0,21.0,26.0,19.0,0.44,0.64,142.0,154.0,0.935,1.0
2024-06-10,1,ED,80.125,57.583333333333336,0.0,4,2,5,1,0,12,0,0,0,6,6,0,30,34,46,0.971,0.967,34.0,34.0,6.0,41.0,30.0,32.0,1.067,2.233,109.0,226.0,1.0,1.0
2024-06-10,1,ICU,53.333333333333336,59.0,18.857142857142858,1,0,6,0,0,7,0,0,0,3,4,0,20,23,7,0.998,0.15,23.0,23.0,8.0,7.0,6.0,3.0,0.55,0.325,198.0,159.0,1.0,1.0
2024-06-10,1,MED,38.0,50.25,7.875,1,5,2,0,0,7,1,0,0,4,4,0,50,58,30,1.024,0.5,58.0,58.0,15.0,26.0,15.0,19.0,0.44,0.8,207.0,252.0,1.0,1.0
2024-06-10,1,SURG,29.0,55.375,12.75,1,1,5,1,0,8,0,0,0,4,4,0,40,46,23,1.039,0.4,40.0,46.0,1.0,15.0,20.0,12.0,0.5,0.525,89.0,129.0,1.0,1.0
2024-06-10,2,ED,72.375,57.583333333333336,0.0,3,0,8,1,0,12,0,0,0,9,3,0,30,34,52,1.0,1.1,34.0,34.0,29.0,30.0,28.0,26.0,1.767,1.733,256.0,211.0,1.0,1.0
2024-06-10,2,ICU,67.66666666666667,56.625,25.125,0,0,7,1,1,7,0,0,0,6,2,0,20,23,11,1.019,0.25,23.0,23.0,10.0,11.0,3.0,3.0,0.45,0.55,248.0,197.0,1.0,1.0
2024-06-10,2,MED,65.0,63.875,11.25,2,1,4,1,0,7,1,0,0,3,5,0,50,58,35,0.973,0.4,58.0,58.0,20.0,28.0,26.0,15.0,0.76,0.7,206.0,171.0,1.0,1.0
2024-06-10,2,SURG,29.0,52.875,14.625,0,0,8,0,0,8,0,0,0,4,4,0,40,46,22,1.009,0.4,41.0,41.0,1.0,1.0,12.0,19.0,0.425,0.375,128.0,108.0,0.935,0.935
2024-06-10,3,ED,74.09583333333333,49.0,0.0,3,2,7,0,0,12,0,0,0,7,5,0,30,34,54,1.042,1.033,34.0,34.0,25.0,23.0,27.0,28.0,1.6,1.567,246.0,216.0,1.0,1.0
2024-06-10,3,ICU,42.333333333333336,52.75,20.25,0,2,6,0,0,8,0,0,0,2,6,0,20,23,12,1.029,0.15,23.0,23.0,1.0,4.0,8.0,6.0,0.325,0.35,89.0,95.0,0.95,1.0
2024-06-10,3,MED,88.0,62.375,15.0,1,2,5,0,0,7,1,0,0,7,1,0,50,58,31,0.993,0.34,58.0,58.0,17.0,15.0,17.0,25.0,0.52,0.64,131.0,137.0,1.0,1.0
2024-06-10,4,ICU,79.66666666666667,50.625,19.5,0,2,5,1,0,8,0,0,0,2,6,0,20,23,12,1.043,0.3,23.0,23.0,6.0,5.0,6.0,5.0,0.45,0.35,123.0,135.0,1.0,1.0
2024-06-10,4,MED,61.666666666666664,63.625,13.125,2,2,4,0,0,8,0,0,0,5,3,0,50,58,30,1.007,0.46,51.0,58.0,1.0,32.0,20.0,16.0,0.325,0.8,172.0,186.0,0.935,1.0
2024-06-10,4,SURG,29.0,53.875,9.375,2,0,6,0,0,8,0,0,0,4,4,0,40,40,22,0.956,0.425,33.0,46.0,1.0,10.0,14.0,13.0,0.425,0.55,89.0,133.0,0.935,1.0
2024-06-10,5,ED,77.99861111111112,56.833333333333336,0.0,3,1,8,0,0,11,0,1,0,8,4,0,30,34,44,1.0,1.1,34.0,34.0,19.0,18.0,33.0,31.0,1.6,1.5,229.0,167.0,1.0,1.0
2024-06-10,5,ICU,50.666666666666664,46.125,24.0,1,2,5,0,0,8,0,0,0,7,1,0,20,23,16,0.987,0.2,23.0,23.0,6.0,6.0,4.0,4.0,0.4,0.4,107.0,126.0,1.0,1.0
2024-06-10,5,MED,48.666666666666664,68.0,10.125,1,0,7,0,0,8,0,0,0,1,7,0,50,58,27,0.975,0.4,58.0,58.0,13.0,18.0,20.0,18.0,0.58,0.56,183.0,168.0,1.0,1.0
2024-06-11,1,ED,91.575,64.33333333333333,0.0,3,0,8,1,0,11,0,1,0,2,10,0,30,34,62,0.992,1.033,34.0,34.0,21.0,22.0,29.0,32.0,1.533,1.667,262.0,208.0,1.0,1.0
2024-06-11,1,ICU,29.0,58.75,21.0,1,1,2,0,0,4,0,0,0,2,2,0,20,23,7,1.009,0.35,23.0,23.0,8.0,9.0,3.0,4.0,0.35,0.5,124.0,176.0,1.0,1.0
2024-06-11,1,MED,45.333333333333336,57.375,9.375,3,1,4,0,0,7,1,0,0,0,8,0,50,58,33,1.016,0.34,58.0,58.0,13.0,20.0,25.0,16.0,0.6,0.56,90.0,153.0,1.0,1.0
2024-06-11,1,SURG,44.666666666666664,62.5,10.125,2,1,5,0,0,8,0,0,0,5,3,0,40,46,13,0.946,0.35,46.0,46.0,7.0,7.0,16.0,19.0,0.575,0.5,89.0,143.0,1.0,1.0
2024-06-11,2,ED,53.138888888888886,58.5,0.0,1,2,8,1,0,11,0,1,0,6,6,0,30,34,43,1.043,1.067,34.0,34.0,23.0,31.0,33.0,28.0,1.733,1.833,217.0,203.0,1.0,1.0
2024-06-11,2,ICU,38.0,53.375,20.625,0,3,4,1,1,7,0,0,0,3,5,0,20,23,11,0.997,0.5,23.0,23.0,9.0,5.0,5.0,4.0,0.55,0.325,192.0,131.0,1.0,1.0
2024-06-11,2,MED,56.0,61.625,11.625,3,0,4,1,0,5,3,0,0,3,5,0,50,58,39,0.971,0.46,58.0,58.0,23.0,23.0,20.0,22.0,0.7,0.74,192.0,156.0,1.0,1.0
2024-06-11,2,SURG,47.0,58.25,13.875,1,1,6,0,0,8,0,0,0,5,3,0,40,46,17,1.003,0.4,46.0,40.0,7.0,1.0,16.0,19.0,0.55,0.45,131.0,91.0,1.0,1.0
2024-06-11,3,ED,87.58333333333333,48.5,0.0,4,3,5,0,0,12,0,0,0,4,8,0,30,34,56,1.011,1.0,34.0,34.0,27.0,16.0,31.0,33.0,1.8,1.5,245.0,181.0,1.0,1.0
2024-06-11,3,ICU,29.0,48.75,21.75,1,1,1,1,0,4,0,0,0,2,2,0,20,23,7,1.003,0.35,23.0,23.0,8.0,6.0,3.0,5.0,0.6,0.4,159.0,140.0,1.0,1.0
2024-06-11,3,MED,96.33333333333333,64.25,9.75,1,1,6,0,0,8,0,0,0,4,4,0,50,58,33,1.014,0.34,58.0,58.0,22.0,27.0,17.0,16.0,0.62,0.7,192.0,200.0,1.0,1.0
2024-06-11,4,ICU,59.333333333333336,53.125,24.0,1,1,5,1,0,8,0,0,0,4,4,0,20,23,12,0.962,0.25,23.0,23.0,9.0,2.0,6.0,4.0,0.6,0.325,184.0,128.0,1.0,0.957
2024-06-11,4,MED,45.666666666666664,62.875,15.75,3,2,3,0,0,8,0,0,0,3,5,0,50,58,28,1.021,0.54,58.0,58.0,8.0,17.0,23.0,24.0,0.6,0.66,130.0,196.0,1.0,1.0
2024-06-11,4,SURG,29.0,47.375,7.5,2,1,5,0,0,7,1,0,0,4,4,0,40,40,18,1.034,0.425,38.0,40.0,1.0,1.0,17.0,18.0,0.55,0.325,89.0,89.0,0.95,1.0
2024-06-11,5,ED,87.78333333333335,59.333333333333336,0.0,2,2,7,1,0,12,0,0,0,7,5,0,30,34,47,0.994,1.1,34.0,34.0,14.0,32.0,33.0,29.0,1.467,1.9,210.0,209.0,1.0,1.0
2024-06-11,5,ICU,36.333333333333336,52.0,26.625,2,1,4,1,0,8,0,0,0,5,3,0,20,23,12,0.996,0.4,23.0,23.0,15.0,7.0,4.0,5.0,0.8,0.45,189.0,180.0,1.0,1.0
2024-06-11,5,MED,88.66666666666667,53.5,16.5,1,1,6,0,0,8,0,0,0,6,2,0,50,58,41,0.979,0.44,58.0,58.0,15.0,23.0,20.0,19.0,0.54,0.68,178.0,173.0,1.0,1.0
2024-06-12,1,ED,69.575,55.833333333333336,0.0,3,2,7,0,0,12,0,0,0,7,5,0,30,34,64,1.026,1.067,34.0,34.0,35.0,21.0,31.0,32.0,2.067,1.633,269.0,185.0,1.0,1.0
2024-06-12,1,ICU,40.0,49.125,19.5,1,1,6,0,0,8,0,0,0,4,4,0,20,23,15,0.966,0.2,23.0,23.0,1.0,6.0,7.0,7.0,0.325,0.5,89.0,161.0,1.0,1.0
2024-06-12,1,MED,37.0,60.5,11.625,0,2,5,1,0,8,0,0,0,6,2,0,50,58,23,0.933,0.5,58.0,58.0,24.0,19.0,17.0,25.0,0.66,0.72,133.0,122.0,1.0,1.0
2024-06-12,1,SURG,57.666666666666664,48.875,13.5,1,2,4,1,0,8,0,0,0,4,4,0,40,46,21,0.966,0.5,45.0,46.0,5.0,13.0,14.0,11.0,0.325,0.45,130.0,183.0,0.978,1.0
2024-06-12,2,ED,73.19027777777778,55.75,0.0,3,2,6,1,0,11,0,1,0,9,3,0,30,34,54,1.014,1.0,34.0,34.0,15.0,42.0,32.0,28.0,1.433,2.233,182.0,299.0,1.0,1.0
2024-06-12,2,ICU,41.666666666666664,54.0,13.5,1,0,4,1,0,6,0,0,0,2,4,0,20,23,7,1.017,0.15,23.0,23.0,4.0,7.0,10.0,8.0,0.55,0.6,135.0,185.0,1.0,1.0
2024-06-12,2,MED,42.0,57.75,14.625,0,2,6,0,0,8,0,0,0,5,3,0,50,58,29,0.986,0.38,58.0,58.0,24.0,32.0,23.0,14.0,0.78,0.76,157.0,202.0,1.0,1.0
2024-06-12,2,SURG,51.0,56.75,13.125,3,1,3,1,0,7,1,0,0,5,3,0,40,46,22,1.043,0.45,46.0,46.0,7.0,7.0,16.0,14.0,0.425,0.525,145.0,126.0,1.0,1.0
2024-06-12,3,ED,58.475,48.666666666666664,0.0,4,0,8,0,0,11,0,1,0,7,5,0,30,34,46,0.977,1.033,34.0,34.0,30.0,28.0,30.0,33.0,1.867,1.933,209.0,205.0,1.0,1.0
2024-06-12,3,ICU,52.0,46.25,22.875,2,1,5,0,0,8,0,0,0,3,5,0,20,23,9,1.0,0.25,23.0,23.0,1.0,11.0,7.0,3.0,0.325,0.55,89.0,201.0,1.0,1.0
2024-06-12,3,MED,55.0,64.5,10.5,2,1,5,0,0,8,0,0,0,4,4,0,50,58,35,0.977,0.46,58.0,58.0,24.0,34.0,17.0,15.0,0.66,0.82,251.0,171.0,1.0,1.0
2024-06-12,4,ICU,32.333333333333336,57.6,22.2,0,0,5,0,0,5,0,0,0,3,2,0,20,23,7,0.993,0.35,23.0,23.0,10.0,1.0,5.0,9.0,0.6,0.325,203.0,89.0,1.0,0.95
2024-06-12,4,MED,38.0,61.375,10.125,1,1,6,0,0,7,1,0,0,5,3,0,50,58,36,1.043,0.54,58.0,52.0,9.0,2.0,27.0,25.0,0.56,0.38,139.0,126.0,1.0,0.935
2024-06-12,4,SURG,45.333333333333336,48.125,11.625,2,0,5,1,0,8,0,0,0,5,3,0,40,46,25,1.032,0.425,39.0,46.0,1.0,8.0,17.0,14.0,0.45,0.55,89.0,164.0,0.975,1.0
2024-06-12,5,ED,60.44444444444445,62.0,0.0,3,1,7,1,0,11,0,1,0,8,4,0,30,34,52,1.017,1.067,34.0,34.0,17.0,23.0,33.0,30.0,1.567,1.633,226.0,246.0,1.0,1.0
2024-06-12,5,ICU,29.0,39.75,30.75,3,0,5,0,1,7,0,0,0,1,7,0,20,23,13,1.014,0.3,23.0,23.0,7.0,5.0,8.0,7.0,0.6,0.45,106.0,120.0,1.0,1.0
